KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2014-09,2.82,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2014-10,2.74,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2014-11,2.67,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2014-12,2.6,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-01,2.55,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-02,2.51,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-03,2.42,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-04,2.31,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-05,2.25,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-06,2.17,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-07,2.15,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-08,2.18,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-09,2.21,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-10,2.25,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-11,2.35,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2015-12,2.32,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-01,2.31,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-02,2.26,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-03,2.18,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-04,2.09,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-05,1.97,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-06,1.85,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-07,1.77,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-08,1.72,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-09,1.68,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-10,1.6,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-11,1.56,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2016-12,1.5,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-01,1.5,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-02,1.54,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-03,1.54,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-04,1.57,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-05,1.59,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-06,1.61,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-07,1.62,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-08,1.65,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-09,1.65,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-10,1.66,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-11,1.64,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2017-12,1.6,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2018-01,1.61,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2018-02,1.61,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2018-03,1.58,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2018-04,1.57,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2018-05,1.57,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2018-06,1.55,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2018-07,1.54,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
