KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2012-10,3.66,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2012-11,3.57,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2012-12,3.52,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-01,3.43,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-02,3.43,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-03,3.38,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-04,3.35,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-05,3.3,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-06,3.24,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-07,3.2,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-08,3.19,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-09,3.2,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-10,3.2,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-11,3.28,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2013-12,3.28,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-01,3.3,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-02,3.29,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-03,3.28,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-04,3.24,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-05,3.17,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-06,3.11,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-07,3.02,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-08,2.95,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-09,2.9,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-10,2.82,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-11,2.75,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2014-12,2.66,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-01,2.62,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-02,2.57,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-03,2.48,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-04,2.38,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-05,2.3,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-06,2.22,B,F,2.2273,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-07,2.19,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-08,2.22,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-09,2.27,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-10,2.31,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-11,2.4,B,F,2.3725,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2015-12,2.37,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2016-01,2.37,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2016-02,2.31,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2016-03,2.23,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2016-04,2.14,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2016-05,2.01,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2016-06,1.89,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2016-07,1.82,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.P.R.A.2250.EUR.N,M,FR,B,A2C,P,R,A,2250,EUR,N,2016-08,1.76,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Bank interest rates - loans to households for house purchase with an interest rate fixation period of over ten years (new business) ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Over 10 years initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
